Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
2/15/12,4.79,3.16,5.88,1.3575,7.35,7.55,2.55,3.4475,4.98,4.841,5.93,4.8047,3.17081,5.9989,1.36446,7.2404,7.3581,2.6692,3.4404,5.0507,4.8135,6.0621,476.57,6.295,1791.5,19.3068,223.48,49.2875,3.7546,1121.45,12.8791,3.2217,7.7623,101.68,99,101.71,99.05,99.4,98.47,99.34,97.95,100.63,99.95,102.73,2585.86,61.44,1160.57,329.28,1065.72,717.15,213.99,576.46,6188.01,1613.86,880.15,12.98,2.66,11.8075,15.9825,19.3725,10.5675,8.88,11.1475,13.038,17.8025,16.6025,4.25,4.5,3.54,3.5,5.5,6.26,2,3.3,4.05,4.1,6.3
2/16/12,4.79,3.18,5.8,1.35,7.385,7.55,2.59,3.425,4.967,4.783,5.96,4.8399,3.17072,5.953,1.36766,7.1577,7.3581,2.6637,3.4123,5.0517,4.7458,6.0993,476.57,6.3035,1780.92,19.1032,221.95,49.2875,3.7507,1131.85,12.8174,3.1963,7.7826,101.5,98.99,101.72,99.03,99.41,98.46,99.33,97.92,100.61,99.94,102.69,2584.36,61.14,1179.38,324.89,1042.1,715.67,214.36,568.26,6185.64,1603.64,870.78,13.18,2.61,11.925,15.9225,19.3375,10.815,9.015,11.6825,13.18,17.8375,16.9,4.25,4.5,3.54,3.5,5.5,6.26,2,3.3,4.05,4.1,6.3
2/17/12,4.79,3.205,5.78,1.36,7.2543,7.57,2.61,3.4525,4.95,4.78,5.954,4.801,3.18598,5.9345,1.35933,7.0946,7.3766,2.665,3.4452,5.0328,4.7235,6.0747,476.57,6.2965,1774.68,19.037,220.65,49.275,3.7401,1125.53,12.7593,3.1835,7.7418,101.18,98.99,101.75,99.03,99.42,98.45,99.31,97.9,100.59,99.92,102.64,2622.51,61.7,1196.47,333.73,1063.67,721.15,215.91,577.53,6197.01,1631.03,877.69,13.08,2.51,11.9425,15.7925,19.145,10.79,9,11.4175,12.96,17.8225,16.8075,4.25,4.5,3.54,3.5,5.5,6.26,2,3.3,4.05,4.1,6.3
2/20/12,4.845,3.14,5.78,1.365,7.1513,7.57,2.66,3.465,4.95,4.772,5.935,4.8443,3.14265,5.9212,1.34817,6.9825,7.3724,2.7484,3.4594,5.0315,4.731,6.0723,476.57,6.2945,1773.5,18.8048,217.26,49.275,3.7236,1123.45,12.6934,3.1503,7.676,101.56,98.94,101.86,98.95,99.32,98.39,99.27,97.82,100.61,99.86,102.71,2633.89,61.47,1198.61,333.82,1075.03,721.15,215,577.55,6313.4,1624.29,878.82,13.1,2.51,11.905,15.4525,18.7675,10.71,8.915,11.1725,12.903,17.4625,16.77,4.25,4.5,3.54,3.5,5.5,6.26,2,3.3,4.05,4.1,6.3
2/21/12,4.9,3.135,5.85,1.36,7.165,7.56,2.7,3.456,4.964,4.805,5.97,4.9171,3.15624,5.9573,1.37485,7.0037,7.3601,2.7855,3.4502,5.0449,4.769,6.0967,476.57,6.2985,1778.5,18.8094,216.54,49.3063,3.736,1122.88,12.7929,3.1576,7.7393,101.68,98.92,101.89,98.92,99.28,98.36,99.26,97.78,100.61,99.84,102.73,2625.97,61.45,1186.38,334.66,1066.34,726.43,214.84,577.77,6216.93,1626.52,878.51,12.95,2.51,11.6625,14.9775,18.1475,10.4925,8.805,11.085,12.613,17.145,16.47,4.25,4.5,3.54,3.5,5.5,6.26,2,3.3,4.05,4.1,6.3
2/22/12,4.88,3.135,5.86,1.37,7.29,7.64,2.69,3.47,4.95,4.856,6.02,4.9026,3.15924,5.984,1.37298,7.1261,7.4499,2.7774,3.4651,5.0337,4.8359,6.1765,476.57,6.297,1782,18.993,218.26,49.2288,3.7597,1125.95,12.8447,3.1716,7.7364,101.66,98.92,101.87,98.9,99.27,98.35,99.25,97.75,100.6,99.83,102.72,2607.74,62.19,1184.77,336.94,1058.16,711.58,214.17,579.38,6179.23,1610.11,876.41,12.92,2.51,11.6425,14.8925,17.9125,10.3375,8.91,11.0125,12.663,16.91,16.2375,4.25,4.5,3.54,3.5,5.5,6.26,2,3.3,4.05,4.1,6.3
2/23/12,4.91,3.15,5.85,1.39744,7.372,7.685,2.68,3.468,4.97,4.86,6.03,4.9469,3.16047,5.9931,1.39213,7.2211,7.4874,2.7653,3.4631,5.0459,4.8236,6.1931,476.57,6.2965,1775.32,18.7168,216.17,49.1988,3.7488,1128.97,12.822,3.1215,7.6599,101.53,98.89,101.94,98.86,99.23,98.3,99.23,97.7,100.62,99.78,102.81,2602.55,61.64,1191.15,329.52,1057.72,709.31,212.2,571.84,6208.18,1590.09,881.12,12.77,2.51,11.6475,14.6825,17.7275,10.0425,8.69,11.1075,12.473,16.885,16.0775,4.25,4.5,3.54,3.5,5.5,6.26,2,3.3,4.05,4.1,6.3
2/24/12,4.955,3.145,5.84,1.36239,7.38,7.675,2.66,3.47,4.98,4.843,6.01,4.9923,3.11765,5.9583,1.39095,7.2909,7.4788,2.7664,3.4663,5.0691,4.7968,6.1624,476.57,6.297,1773.96,18.5955,216.58,48.945,3.7729,1125.93,12.9041,3.0965,7.5986,101.79,98.85,102.01,98.79,99.13,98.26,99.19,97.6,100.63,99.73,102.74,2618.4,61.67,1191.04,331.87,1076.49,702.6,211.01,575.63,6181.53,1600.94,887.88,12.85,2.51,11.8525,14.6,17.6525,9.9825,8.69,10.6825,12.563,16.845,16.0275,4.25,4.5,3.54,3.5,5.5,6.26,2,3.3,4.05,4.1,6.3
2/27/12,4.98,3.175,5.8,1.38238,7.415,7.685,2.66,3.4625,4.98,4.8428,6.03,5.0157,3.16879,5.9309,1.38213,7.2978,7.4874,2.7511,3.4565,5.0653,4.81,6.1977,476.57,6.3025,1770.55,18.6388,217.03,49.2337,3.7932,1128.9,12.8907,3.1101,7.553,101.86,98.86,101.91,98.81,99.16,98.3,99.22,97.64,100.64,99.76,102.73,2610.6,61.09,1182.78,333.61,1065.55,682.96,208.66,567.16,6136.52,1600.47,877.61,12.85,2.51,11.8025,14.8525,17.995,10.0075,8.985,10.885,12.545,16.845,16.0875,4.25,4.5,3.54,3.5,5.5,6.26,2,3.3,4.05,4.1,6.3
2/28/12,5.075,3.21,5.61,1.405,7.23,7.685,2.66,3.4575,4.975,4.815,6.02,5.1103,3.30723,5.8117,1.39979,7.0718,7.4708,2.7481,3.449,5.063,4.7698,6.1639,476.57,6.2965,1766.25,18.5128,215.35,49.0762,3.7827,1124.45,12.8444,3.0658,7.4716,102.07,98.89,101.82,98.87,99.25,98.34,99.25,97.73,100.67,99.83,102.93,2639.28,62.15,1185.38,326.71,1066.83,696.58,206.75,571.82,6198.52,1603.78,888.17,12.88,2.51,11.8125,14.7675,17.995,10.0075,8.95,10.7125,12.568,16.69,15.905,4.25,4.5,3.54,3.5,5.5,6.26,2,3.3,4.05,4.1,6.3
2/29/12,5.05,3.175,5.6199,1.41554,7.04,7.645,2.68,3.4875,4.97,4.815,5.986,5.0935,3.21756,5.6845,1.3931,6.8998,7.4476,2.7752,3.4813,5.062,4.7815,6.1399,476.57,6.297,1765.5,18.6869,216.99,49.0238,3.7808,1118.8,12.8624,3.0998,7.5063,101.79,98.91,101.77,98.89,99.29,98.43,99.24,97.77,100.61,99.82,102.59,2648.05,62.48,1214.08,330.28,1070.83,698.46,210.3,580.41,6192.58,1603.92,892.34,12.79,2.485,11.7325,14.8925,17.705,9.99,8.905,10.55,12.458,16.6125,15.8125,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/1/12,5.065,3.175,5.67,1.45742,7,7.665,2.75,3.4875,4.99,4.808,6.065,5.1194,3.17699,5.7914,1.45992,6.8212,7.4691,2.8474,3.4813,5.0844,4.7646,6.212,476.57,6.2965,1766.5,18.5947,215.65,49.22,3.7838,1118.8,12.7241,3.0817,7.4403,102.04,98.88,101.83,98.84,99.23,98.39,99.21,97.71,100.65,99.79,102.62,2646.5,61.27,1216.55,331.45,1068.46,692.98,211.73,580.41,6233.47,1605.4,893.42,12.73,2.31,11.7675,14.8925,17.705,9.9,8.8775,10.55,12.383,16.555,15.75,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/2/12,5.065,3.24,5.61,1.45232,7.09,7.67,2.74,3.521,5,4.8,6.085,5.1138,3.23214,5.7159,1.45065,6.9187,7.4647,2.8485,3.5212,5.1052,4.7673,6.2508,476.57,6.2975,1773,18.751,219.14,49.5,3.8016,1115.68,12.7599,3.1159,7.5208,102,98.92,101.73,98.89,99.32,98.45,99.25,97.8,100.64,99.84,102.56,2630.48,62.01,1209.49,330.55,1074.86,695,210.29,580.8,6275.62,1609.95,891.96,12.6,2.41,11.8475,15.02,17.78,9.9725,8.8225,10.24,12.25,16.6,15.6275,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/5/12,5.12,3.21,5.62,1.46004,7.21,7.67,2.77,3.535,5.01,4.82,6.09,5.1621,3.24323,5.739,1.45791,7.0777,7.4749,2.8752,3.5435,5.1063,4.7852,6.2521,485.9,6.3025,1770.75,18.7593,221.47,49.8538,3.7918,1118.63,12.8354,3.1286,7.5514,101.87,98.94,101.72,98.9,99.33,98.46,99.26,97.84,100.67,99.81,102.43,2597.96,61.01,1210.66,328.45,1056.43,685,211.99,575.22,6222.54,1582.73,887.25,12.6,2.51,11.46,15.02,17.8175,10.27,8.885,10.51,12.268,16.565,15.6275,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/6/12,5.08,3.16,5.5698,1.46,7.2952,7.635,2.78,3.52,4.977,4.855,6.09,5.1298,3.18735,5.6893,1.45738,7.1914,7.4485,2.8869,3.5234,5.0687,4.8267,6.2646,485.9,6.312,1778.12,18.9854,224.81,50.3763,3.8121,1122.68,13.0011,3.1824,7.6516,101.49,99,101.59,98.99,99.39,98.54,99.31,97.95,100.66,99.83,102.36,2546.13,59.52,1191.73,331.32,1033.67,677.75,208.66,571.35,6041.04,1560.16,870.92,12.7,2.61,11.55,15.2325,18.1275,10.3475,8.8275,10.6575,12.833,16.785,15.83,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/7/12,5.07,3.125,5.53,1.47,7.31,7.685,2.77,3.5125,4.95,4.82,6.08,5.1092,3.12474,5.6128,1.49005,7.1877,7.4549,2.8778,3.5127,5.026,4.7736,6.2441,485.9,6.3075,1780,18.8795,224.73,50.2862,3.8008,1124.93,12.8732,3.1592,7.5964,101.49,98.96,101.64,98.93,99.32,98.49,99.29,97.88,100.69,99.81,102.41,2550.38,58.97,1197.83,330.28,1025.8,677.48,209.29,565.8,6048.68,1571.16,874.91,12.71,2.66,11.37,15.1475,18.2925,10.83,8.8225,10.8925,12.743,16.75,15.8375,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/8/12,5.17,3.11,5.5,1.47,7.205,7.695,2.77,3.5,4.941,4.785,6.01,5.212,3.12169,5.5805,1.48883,7.0478,7.4719,2.8778,3.4984,5.0196,4.7363,6.1639,485.9,6.308,1761.98,18.6607,220.5,50.2862,3.7706,1118.3,12.6785,3.0882,7.4816,101.57,98.93,101.66,98.88,99.27,98.46,99.28,97.81,100.7,99.81,102.43,2602.02,60,1210.74,329.71,1028.95,677.48,211.37,571.6,6187.16,1592.09,878.81,12.66,2.56,11.3175,14.81,17.9525,10.7475,8.795,10.6,12.578,16.475,15.5025,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/9/12,5.18,3.08,5.5,1.49754,7.16,7.755,2.79,3.5175,4.975,4.7525,6.01,5.2346,3.10989,5.5955,1.49552,7.0268,7.5615,2.8778,3.5184,5.056,4.7002,6.1665,484,6.3045,1762,18.764,222.58,49.855,3.794,1117.85,12.6425,3.1159,7.5692,101.89,98.9,101.65,98.84,99.26,98.43,99.26,97.78,100.67,99.8,102.45,2619.43,60.69,1209.28,330.25,1043.77,691.12,210.63,578.28,6245.63,1585.78,885.61,12.49,2.5575,11.42,14.81,17.75,10.62,8.795,10.465,12.218,16.46,15.2975,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/12/12,5.17,3.015,5.57,1.47764,7.197,7.71,2.75,3.498,4.965,4.745,6.015,5.2227,3.03221,5.663,1.47968,7.0607,7.5474,2.8529,3.495,5.0431,4.6949,6.1763,485.59,6.317,1760.68,18.6825,223.6,49.9825,3.7763,1123.88,12.6602,3.1221,7.5461,101.81,98.91,101.59,98.88,99.34,98.48,99.28,97.84,100.66,99.84,102.42,2606.92,60.72,1201.65,328.91,1050.31,694.33,209.2,574.14,6178.27,1591.76,882.07,12.61,2.76,11.305,14.4475,17.675,10.6175,8.82,10.555,12.49,16.4925,15.315,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/13/12,5.23,3.07,5.5698,1.51741,7.18,7.705,2.77,3.505,5.001,4.755,6.025,5.2873,3.09347,5.6571,1.51747,7.0451,7.534,2.877,3.5043,5.0933,4.7211,6.1824,485.59,6.3378,1755.41,18.7784,222.72,49.935,3.7709,1121.55,12.5592,3.1474,7.5274,102.02,98.89,101.6,98.83,99.31,98.47,99.26,97.79,100.64,99.84,102.43,2612.42,61.24,1228.12,330.9,1064.27,703.83,210.02,582,6293.13,1598.16,885.77,12.53,2.81,10.785,14.4875,17.7125,10.3625,8.7575,10.5125,12.31,16.455,15.345,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/14/12,5.37,3.11,5.61,1.54789,7.26,7.685,2.83,3.54,5.06,4.795,6.14,5.4461,3.14527,5.7392,1.59069,7.1369,7.5215,2.9542,3.5439,5.172,4.7483,6.3135,485.59,6.3315,1761.89,18.9127,224.84,49.905,3.7884,1126.25,12.7265,3.1903,7.7008,101.85,98.92,101.53,98.87,99.34,98.54,99.29,97.83,100.62,99.87,102.28,2601.6,61,1225.62,333.24,1078.99,707.13,209.9,589.03,6262.22,1625.31,890.52,12.46,3.01,10.8375,14.5725,17.7875,10.3525,8.6875,10.6075,12.528,16.635,15.6125,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/15/12,5.355,3.06,5.64,1.56774,7.2097,7.775,2.81,3.57,5.039,4.79,6.1,5.4226,3.20284,5.7346,1.59283,7.077,7.6198,2.9235,3.5829,5.1382,4.7496,6.276,485.59,6.3305,1758.11,18.7529,222.38,50.3863,3.77,1127.83,12.6575,3.1517,7.628,102.07,98.92,101.51,98.89,99.38,98.54,99.29,97.84,100.61,99.89,102.37,2631.07,60.8,1221.09,328.35,1078.99,696.2,208.95,589.25,6290.65,1630.43,887.66,12.46,3.01,10.74,14.1575,17.32,10.3725,8.635,10.6975,12.335,16.565,15.8675,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/16/12,5.445,3.07,5.65,1.58779,7.197,7.825,2.85,3.5875,5.035,4.825,6.15,5.5306,3.11832,5.7352,1.62381,7.0349,7.6742,2.9248,3.6035,5.1432,4.7896,6.3275,485.59,6.3205,1757.43,18.5977,219.87,50.1912,3.75,1125.82,12.6692,3.1273,7.5577,101.89,98.89,101.57,98.83,99.32,98.49,99.25,97.75,100.61,99.82,102.29,2645.56,60.62,1194,327.1,1078.99,688.34,210.45,585.51,6306.89,1624.76,882.46,12.19,3.01,10.5375,13.8175,16.8975,10.365,8.66,10.31,12.198,16.225,15.7525,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/19/12,5.47,3.07,5.65,1.57802,7.16,7.825,2.83,3.605,5.03,4.812,6.15,5.5551,3.11072,5.7352,1.60618,7.0104,7.6768,2.9464,3.624,5.1418,4.7678,6.3353,485.59,6.3165,1757.43,18.4875,218.26,50.2337,3.742,1122.18,12.6453,3.1028,7.5421,101.99,98.86,101.63,98.78,99.23,98.45,99.24,97.69,100.61,99.78,102.32,2670.2,59.69,1194.8,329.98,1075.32,679.26,210.32,590.14,6327.81,1615.71,880.3,12.26,3.01,10.3375,13.8575,16.935,10.2575,8.6,10.2625,11.978,16.22,15.6625,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/20/12,5.46,3.14,5.5797,1.55,7.18,7.8,2.84,3.58,5.07,4.795,6.215,5.5297,3.16622,5.7341,1.5631,7.0497,7.6633,2.9641,3.5959,5.1825,4.7661,6.4062,485.59,6.327,1754.73,18.4763,219.28,50.395,3.7439,1124.98,12.6502,3.1175,7.6166,101.78,98.92,101.54,98.85,99.28,98.53,99.29,97.79,100.62,99.83,102.25,2639.01,58.85,1211.94,328.73,1073.51,681.65,209.32,588.94,6259.03,1598.07,877.09,12.19,3.01,10.34,13.8575,16.935,10.1925,8.495,10.1375,12.173,15.97,15.71,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/21/12,5.4,3.14,5.57,1.521,7.25,7.79,2.8,3.595,5.04,4.835,6.21,5.4746,3.16132,5.6935,1.55657,7.1225,7.6271,2.9152,3.6126,5.1462,4.8146,6.4062,484,6.3255,1758.5,18.6525,220.69,50.6575,3.7406,1129.5,12.7066,3.1423,7.6496,101.8,98.9,101.61,98.85,99.27,98.5,99.27,97.77,100.63,99.8,102.26,2641.97,58.66,1215.3,328.75,1062.83,694.12,209.14,584.33,6328.54,1597.04,877.09,12.24,3.01,10.26,13.8575,16.855,10.2175,8.43,10.1625,12.408,15.805,15.5325,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/22/12,5.27,3.07,5.55,1.52,7.265,7.69,2.77,3.585,5.015,4.8105,6.14,5.3328,3.17195,5.6677,1.54911,7.145,7.5993,2.8777,3.6007,5.1134,4.7853,6.3193,488.7,6.316,1758.14,18.7398,222.45,51.2188,3.747,1129.55,12.8122,3.1553,7.7007,101.53,98.94,101.49,98.92,99.37,98.56,99.31,97.87,100.64,99.85,102.21,2610.54,58.73,1211.33,328.95,1056.28,676.44,209.43,585.59,6248.33,1573.07,870.57,12.27,2.96,10.2975,13.875,16.89,10.3275,8.265,10.3825,12.925,15.9875,15.805,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/23/12,5.315,3.015,5.54,1.50286,7.24,7.69,2.73,3.59,5.02,4.795,6.07,5.3862,3.04995,5.6367,1.52557,7.147,7.5993,2.8783,3.6056,5.1158,4.7751,6.2338,488.7,6.307,1759.5,18.5361,221.05,51.2188,3.7315,1135.18,12.7474,3.1285,7.6806,101.67,98.91,101.56,98.89,99.34,98.51,99.28,97.83,100.65,99.8,102.28,2625.68,58.23,1228.94,329.02,1068.5,683.21,210.47,585.88,6259.27,1589.94,873.96,12.21,2.96,10.16,13.6625,16.7025,10.375,8.26,10.31,12.66,15.825,15.73,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/26/12,5.37,3.06,5.49,1.53,7.255,7.74,2.77,3.5775,5.02,4.84,6.04,5.4425,3.09852,5.646,1.55989,7.1341,7.5995,2.8802,3.5894,5.1175,4.8251,6.2063,488.7,6.3145,1760.5,18.4315,218.17,51.27,3.7103,1141.7,12.6672,3.0914,7.5815,102.03,98.89,101.57,98.87,99.32,98.48,99.28,97.81,100.67,99.82,102.34,2659.97,58.01,1242.51,328.47,1065.88,671.34,214.86,584.49,6426.41,1603.01,873.77,12.27,2.96,9.84,13.535,16.55,10.4775,8.215,10.4725,12.495,15.8425,15.6075,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/27/12,5.36,3.05,5.4898,1.53,7.205,7.755,2.78,3.6,5.025,4.845,6.1,5.4356,3.08708,5.5695,1.56302,7.0814,7.6035,2.8877,3.6165,5.118,4.8237,6.2818,488.7,6.311,1763.5,18.4607,218.91,50.715,3.7223,1134.15,12.7025,3.1113,7.6033,102.02,98.88,101.64,98.85,99.28,98.47,99.27,97.79,100.68,99.82,102.32,2675.59,59.13,1236.59,328.76,1048.87,679.3,215.16,593.07,6445.08,1615.76,884.45,12.2,2.91,9.785,13.4925,16.5125,10.32,8.21,10.2775,12.335,15.43,15.395,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/28/12,5.32,3.02,5.47,1.52,7.28,7.735,2.78,3.5675,5.03,4.845,6.123,5.3909,3.04883,5.5582,1.52934,7.1649,7.6037,2.8864,3.578,5.1249,4.8327,6.3031,488.7,6.316,1773.12,18.527,219.85,50.785,3.7255,1135.7,12.7549,3.1277,7.6751,101.69,98.92,101.54,98.89,99.29,98.53,99.32,97.84,100.68,99.84,102.27,2645.76,58.51,1225.9,328.12,1039.43,672.65,215.22,590.9,6380.26,1605.91,878.51,12.22,2.86,9.86,13.3825,16.475,10.3075,8.22,10.1275,12.503,15.4325,15.355,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/29/12,5.39,3,5.52,1.5,7.38,7.71,2.77,3.5575,5.04,4.845,6.065,5.462,3.03221,5.6206,1.51587,7.3093,7.5714,2.8713,3.5631,5.1363,4.8217,6.2354,488.7,6.3165,1790.5,18.5977,221.79,51.395,3.727,1136.9,12.8028,3.1252,7.7197,101.82,98.97,101.43,98.97,99.33,98.59,99.38,97.97,100.73,99.9,102.36,2632.12,57.7,1231.24,327.2,1038.99,671.68,212.68,585.45,6378.19,1580.22,874.41,12.17,2.81,10.52,13.5525,16.665,10.35,8.205,10.1525,12.558,15.4725,15.4725,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
3/30/12,5.51,2.98,5.52,1.51,7.35,7.685,2.8,3.5425,4.955,4.8195,6.03,5.6038,3.02092,5.6172,1.52794,7.2593,7.6029,2.9075,3.5432,5.0463,4.7889,6.1849,488,6.315,1787.21,18.5889,220.68,50.875,3.7135,1133.05,12.8107,3.1121,7.673,102.01,98.94,101.43,98.98,99.4,98.55,99.36,97.91,100.72,99.92,102.42,2656.66,58.23,1218.09,326.56,1040.11,686.88,214.27,584.21,6463.76,1591.4,875.75,12.02,2.6625,10.72,13.4675,16.7125,10.375,8.21,9.8775,12.433,15.39,15.4175,4.41,3.2,3.55,3.7,5.9,8.03,1.7,3,3.87,4.3,6.1
4/2/12,5.565,2.99,5.48,1.50274,7.32,7.685,2.81,3.56,4.855,4.825,6.03,5.6563,3.01466,5.5597,1.52284,7.2129,7.6029,2.9164,3.568,4.9537,4.7979,6.19,488.09,6.3108,1771.83,18.5729,220.75,50.875,3.723,1127.88,12.7326,3.1064,7.652,102.34,98.88,101.56,98.92,99.37,98.48,99.31,97.81,100.71,99.89,102.48,2681.24,58.21,1230,327.11,1037.3,690.05,218.92,589.98,6545.99,1601.29,883.88,11.95,2.6625,10.715,13.4225,16.595,10.3775,8.055,9.72,12.303,15.37,15.34,3.78,3.6,3.4,3.8,5.5,9.05,1.9,2.7,3.73,3.9,6
4/3/12,5.6,2.99,5.5,1.515,7.26,7.73,2.79,3.545,4.82,4.84,6.037,5.689,3.0146,5.5851,1.54167,7.1666,7.6379,2.8926,3.5517,4.8988,4.8141,6.2,488.09,6.3095,1766.83,18.6141,222.38,50.715,3.736,1121.85,12.7632,3.1315,7.7448,102.32,98.9,101.49,98.95,99.42,98.52,99.34,97.88,100.7,99.91,102.53,2675.91,59.18,1250.75,324.9,1023.44,695.5,220.28,598.75,6582.52,1599.52,889.13,11.95,2.6625,10.7525,13.4225,16.5125,10.145,7.945,9.6075,12.41,15.215,15.1575,3.78,3.6,3.4,3.8,5.5,9.05,1.9,2.7,3.73,3.9,6
4/4/12,5.58,2.99,5.5,1.52,7.31,7.69,2.8,3.5585,4.82,4.935,6.08,5.6745,3.01466,5.5958,1.56223,7.2058,7.6069,2.9055,3.5659,4.895,4.9225,6.2591,488.09,6.313,1775.78,18.7595,225.26,51.105,3.7352,1129.5,12.7846,3.1609,7.8345,101.85,98.98,101.35,99.03,99.51,98.66,99.4,98.02,100.69,99.96,102.3,2653.04,59.18,1250.42,321.08,1014.13,691.15,216.93,589.87,6441.95,1569.68,866.29,12.03,2.6625,10.79,13.8925,16.885,10.21,7.96,9.67,12.598,15.42,15.335,3.78,3.6,3.4,3.8,5.5,9.05,1.9,2.7,3.73,3.9,6
4/5/12,5.5,3.08,5.5,1.51,7.34,7.685,2.8,3.5475,4.83,4.985,6.091,5.59,3.10515,5.6017,1.5265,7.2455,7.6031,2.9031,3.5539,4.8871,4.9974,6.2621,488.09,6.3148,1775.78,18.8664,226.05,51.105,3.7422,1127.28,12.8732,3.1818,7.8382,101.83,98.94,101.41,98.97,99.47,98.61,99.36,97.95,100.7,99.92,102.32,2661.87,58.81,1251.32,318.19,1014.65,691.15,217.16,594.29,6442.21,1573.15,874.72,12.01,2.6675,10.8075,14.0625,17.0375,10.34,7.95,9.7875,12.675,15.515,15.315,3.78,3.6,3.4,3.8,5.5,9.05,1.9,2.7,3.73,3.9,6
4/6/12,5.5,3.08,5.5,1.51,7.35,7.685,2.8,3.538,4.83,4.985,6.091,5.59,3.08635,5.6017,1.5296,7.2724,7.6035,2.9042,3.5418,4.8877,4.9779,6.2621,488.09,6.3115,1775.78,18.8751,226.39,51.105,3.735,1131.8,12.9842,3.1771,7.8834,101.84,98.94,101.4,98.98,99.48,98.61,99.36,97.96,100.7,99.92,102.33,2661.87,58.81,1251.32,316.09,1014.65,691.15,217.16,594.29,6442.21,1573.15,874.72,12.03,2.615,10.86,13.7225,16.735,10.2975,7.985,9.845,13.16,15.315,15.315,3.78,3.6,3.4,3.8,5.5,9.05,1.9,2.7,3.73,3.9,6
4/9/12,5.44,3.06,5.37,1.51,7.3324,7.655,2.73,3.5025,4.64,4.99,6.09,5.5271,3.09094,5.5179,1.5296,7.2313,7.5636,2.8207,3.5036,4.7076,4.9937,6.2621,487.68,6.311,1780.49,18.832,225.14,51.145,3.7418,1138.3,12.9712,3.1845,7.8698,101.85,98.95,101.37,98.99,99.49,98.61,99.37,97.99,100.69,99.94,102.34,2624.4,58.79,1255.32,316.09,1014.65,680.6,215.56,585.95,6361.11,1573.15,874.72,12.02,2.61,10.84,13.9775,16.9625,10.2975,7.955,9.94,13.093,15.525,15.29,3.78,3.6,3.4,3.8,5.5,9.05,1.9,2.7,3.73,3.9,6
