date,CLP,CNY,COP,CZK,HUF,INR,ILS,KRW,MXN,PLN
2022-02-24,0.00122,0.15796,0.00025,0.04524,0.00303,0.01321,0.30827,0.00083,0.04861,0.24174
2022-02-25,0.00124,0.15824,0.00026,0.04553,0.00306,0.01331,0.30916,,0.0491,
2022-02-27,,,,,,,,0.00084,,0.2379
2022-02-28,0.00125,0.15846,0.00025,0.04454,0.003,0.01324,0.31085,0.00083,0.04883,0.23905
2022-03-01,0.00124,0.15837,0.00026,0.04375,0.00293,0.01319,0.30907,0.00083,0.04836,0.2357
2022-03-02,0.00124,0.15814,0.00026,0.04346,0.00292,0.01321,0.30943,0.00083,0.04843,0.23468
2022-03-03,0.00125,0.15818,0.00027,0.0429,0.00288,0.01316,0.30667,0.00083,0.04843,0.23005
2022-03-04,0.00124,0.1582,0.00026,0.04254,0.0028,0.01308,0.30554,,0.04775,
2022-03-06,,,,,,,,0.00082,,0.22056
2022-03-07,0.00123,0.15818,0.00026,0.04212,0.00273,0.01299,0.30358,0.00081,0.04687,0.21819
2022-03-08,0.00123,0.15821,0.00027,0.04272,0.00279,0.013,0.30356,0.00081,0.04673,0.22418
2022-03-09,0.00124,0.15823,0.00027,0.04389,0.00291,0.01309,0.30632,0.00082,0.04778,0.2326
2022-03-10,0.00124,0.15813,0.00026,0.04361,0.00286,0.0131,0.30603,0.00081,0.04771,0.23077
2022-03-11,0.00124,0.15768,0.00026,0.0434,0.00283,0.01303,0.30642,,0.04776,
2022-03-13,,,,,,,,0.00081,,0.22915
2022-03-14,0.00122,0.15715,0.00026,0.04393,0.00291,0.01307,0.3039,0.00081,0.04782,0.23171
2022-03-15,0.00123,0.15692,0.00026,0.04402,0.00293,0.01311,0.30503,0.00081,0.04797,0.23336
2022-03-16,0.00125,0.15739,0.00026,0.04465,0.00296,0.01312,0.30643,0.00082,0.04845,0.23671
2022-03-17,0.00125,0.1575,0.00026,0.04476,0.00296,0.01316,0.30927,0.00083,0.04866,0.2375
2022-03-18,0.00124,0.15715,0.00026,0.04442,0.00292,0.01314,0.3077,,0.04909,
2022-03-20,,,,,,,,0.00083,,0.23447
2022-03-21,0.00126,0.15709,0.00026,0.04455,0.00292,0.0131,0.30951,0.00082,0.04908,0.23489
2022-03-22,0.00126,0.15702,0.00027,0.04466,0.00295,0.01313,0.31031,0.00082,0.04925,0.23599
2022-03-23,0.00126,0.15687,0.00026,0.04455,0.00292,0.01306,0.31049,0.00082,0.04939,0.23347
2022-03-24,0.00126,0.15699,0.00026,0.04449,0.00291,0.0131,0.31047,0.00082,0.04977,0.23109
2022-03-25,0.00128,0.15703,0.00026,0.04468,0.00292,0.01311,0.31038,,0.04986,
2022-03-27,,,,,,,,0.00082,,0.23431
2022-03-28,0.00128,0.15689,0.00026,0.04464,0.00291,0.01313,0.30943,0.00082,0.04964,0.23435
2022-03-29,0.00128,0.15717,0.00027,0.04523,0.003,0.01321,0.31226,0.00083,0.05002,0.23864
2022-03-30,0.00126,0.15749,0.00027,0.04561,0.00302,0.01318,0.31408,0.00083,0.05027,0.24056
2022-03-31,0.00127,0.15763,0.00027,0.04527,0.00299,0.01316,0.31251,0.00082,0.05029,0.2388
2022-04-01,0.00127,0.15711,0.00027,0.04529,0.00298,0.01316,0.3113,,0.0503,
2022-04-03,,,,,,,,0.00082,,0.23808
2022-04-04,0.00128,0.15711,0.00027,0.04505,0.00295,0.01325,0.31064,0.00082,0.05041,0.23778
2022-04-05,0.00127,0.15711,0.00027,0.04471,0.00288,0.01326,0.31211,0.00082,0.05,0.23563
2022-04-06,0.00125,0.15718,0.00027,0.04448,0.00285,0.01316,0.3093,0.00082,0.04957,0.23449
2022-04-07,0.00124,0.15717,0.00027,0.04433,0.00286,0.01317,0.30914,0.00082,0.0496,0.23453
2022-04-08,0.00122,0.15715,0.00027,0.04445,0.00285,0.01316,0.30979,,0.04982,
2022-04-10,,,,,,,,0.00081,,0.2348
2022-04-11,0.00122,0.15694,0.00027,0.04448,0.00285,0.01318,0.31049,0.00081,0.05015,0.2335
2022-04-12,0.00124,0.15703,0.00027,0.04423,0.00284,0.01313,0.3106,0.00081,0.05044,0.2337
2022-04-13,0.00124,0.15698,0.00027,0.04456,0.00287,0.01313,0.31135,0.00082,0.05054,0.23507
2022-04-14,0.00122,0.15674,0.00027,0.04426,0.00286,0.0131,0.30963,0.00081,0.04998,0.23336
2022-04-15,0.00122,0.15691,0.00027,0.0443,0.00285,0.01309,0.30988,,0.05006,
2022-04-17,,,,,,,,0.00081,,0.23377
2022-04-18,0.00122,0.15685,0.00027,0.04403,0.00286,0.0131,0.30819,0.00081,0.05038,0.23338
2022-04-19,0.00122,0.15636,0.00027,0.0441,0.00288,0.01308,0.30841,0.00081,0.04989,0.23258
2022-04-20,0.00122,0.15573,0.00027,0.04446,0.0029,0.0131,0.30973,0.00081,0.04994,0.23401
2022-04-21,0.00121,0.15497,0.00027,0.04445,0.0029,0.01311,0.30781,0.00081,0.04953,0.23373
2022-04-22,0.00119,0.15376,0.00026,0.04432,0.00288,0.01306,0.30486,,0.04937,
2022-04-24,,,,,,,,0.0008,,0.23295
2022-04-25,0.00118,0.1524,0.00025,0.04391,0.00284,0.01306,0.30393,0.0008,0.04942,0.23095
2022-04-26,0.00118,0.15247,0.00025,0.04328,0.0028,0.01302,0.3017,0.00079,0.04887,0.22568
2022-04-27,0.00118,0.15238,0.00025,0.04302,0.00277,0.01304,0.30106,0.00079,0.04905,0.22431
2022-04-28,0.00116,0.15087,0.00025,0.0427,0.00276,0.01304,0.3014,0.00079,0.04881,0.22409
2022-04-29,0.00117,0.15127,0.00025,0.04278,0.00275,0.01307,0.29835,,0.04892,
2022-05-01,,,,,,,,0.00079,,0.22535
2022-05-02,0.00116,0.15127,0.00025,0.04253,0.00273,0.01306,0.29701,0.00079,0.04882,0.22424
2022-05-03,0.00116,0.15127,0.00025,0.04267,0.00274,0.01307,0.2984,0.00079,0.04926,0.22447
2022-05-04,0.00117,0.15127,0.00025,0.04317,0.00279,0.01311,0.29796,0.0008,0.04986,0.22867
2022-05-05,0.00116,0.1502,0.00025,0.04286,0.00275,0.01306,0.29245,0.00079,0.04938,0.22479
2022-05-06,0.00116,0.14995,0.00025,0.0421,0.00274,0.01299,0.29332,,0.04957,
2022-05-08,,,,,,,,0.00079,,0.22427
2022-05-09,0.00115,0.14852,0.00025,0.04217,0.00275,0.01292,0.29021,0.00078,0.04896,0.22525
2022-05-10,0.00115,0.14843,0.00025,0.04209,0.00275,0.01294,0.28909,0.00078,0.049,0.2252
2022-05-11,0.00116,0.14874,0.00025,0.04133,0.00275,0.01292,0.2907,0.00078,0.04915,0.22502
2022-05-12,0.00115,0.14729,0.00024,0.0416,0.00269,0.01291,0.28939,0.00077,0.04934,0.22255
2022-05-13,0.00116,0.14726,0.00024,0.04201,0.00268,0.0129,0.29311,,0.04969,
2022-05-15,,,,,,,,0.00078,,0.22238
2022-05-16,0.00116,0.14731,0.00025,0.04214,0.00265,0.01284,0.29456,0.00078,0.04985,0.22422
2022-05-17,0.00117,0.14837,0.00025,0.04266,0.00271,0.0129,0.29836,0.00079,0.0501,0.22693
2022-05-18,0.00117,0.148,0.00025,0.0424,0.0027,0.01284,0.29494,0.00078,0.04982,0.22567
2022-05-19,0.00119,0.14893,0.00025,0.04282,0.00273,0.01291,0.29633,0.00079,0.05014,0.22781
2022-05-20,0.00119,0.14937,0.00025,0.04286,0.00272,0.01284,0.29703,,0.05029,
2022-05-22,,,,,,,,0.00078,,0.22839
2022-05-23,0.0012,0.15031,0.00025,0.04338,0.00277,0.01289,0.29877,0.00079,0.05026,0.23174
2022-05-24,0.0012,0.15024,0.00025,0.04354,0.00278,0.0129,0.29808,0.00079,0.05024,0.23365
2022-05-25,0.0012,0.14938,0.00025,0.04322,0.0027,0.01289,0.2986,0.00079,0.05037,0.23246
2022-05-26,0.00121,0.14835,0.00026,0.04339,0.00271,0.01287,0.29789,0.00079,0.05053,0.23311
2022-05-27,0.00121,0.14924,0.00025,0.04344,0.0027,0.01288,0.29779,,0.05102,
2022-05-29,,,,,,,,0.0008,,0.23493
2022-05-30,0.0012,0.15009,0.00026,0.04357,0.00271,0.01289,0.29895,0.00081,0.05111,0.23503
2022-05-31,0.00121,0.14983,0.00027,0.04338,0.00268,0.01288,0.30021,0.00081,0.05082,0.2345
2022-06-01,0.00121,0.14951,0.00026,0.04302,0.00266,0.01289,0.29791,0.0008,0.0507,0.23229
2022-06-02,0.00123,0.15009,0.00027,0.0435,0.0027,0.01292,0.29945,0.00081,0.05112,0.23512
2022-06-03,0.00123,0.1501,0.00027,0.04342,0.00271,0.01288,0.29906,,0.05107,
2022-06-05,,,,,,,,0.0008,,0.23387
2022-06-06,0.00121,0.15024,0.00026,0.04323,0.00274,0.01285,0.30055,0.0008,0.05104,0.23337
2022-06-07,0.0012,0.14987,0.00026,0.04321,0.00273,0.01287,0.29841,0.0008,0.05103,0.234
2022-06-08,0.00121,0.14957,0.00026,0.04335,0.00269,0.01286,0.29947,0.0008,0.05095,0.23367
2022-06-09,0.00121,0.14938,0.00026,0.04294,0.00266,0.01284,0.29551,0.00079,0.05078,0.23067
2022-06-10,0.00118,0.14901,0.00025,0.04253,0.00262,0.0128,0.29378,,0.05002,
2022-06-12,,,,,,,,0.00078,,0.22754
2022-06-13,0.00115,0.148,0.00025,0.04203,0.00258,0.0128,0.2872,0.00077,0.04882,0.22391
2022-06-14,0.00115,0.1483,0.00025,0.04207,0.00258,0.01281,0.28762,0.00078,0.04856,0.22421
2022-06-15,0.00116,0.14889,0.00026,0.04217,0.0026,0.01279,0.29009,0.00078,0.04936,0.22422
2022-06-16,0.00115,0.14913,0.00026,0.04261,0.00262,0.01283,0.28836,0.00078,0.04894,0.22325
2022-06-17,0.00114,0.14884,0.00026,0.0424,0.0026,0.01282,0.28843,,0.04909,
2022-06-19,,,,,,,,0.00077,,0.22424
2022-06-20,0.00113,0.14937,0.00026,0.04254,0.00262,0.01283,0.2895,0.00077,0.04927,0.22646
2022-06-21,0.00113,0.14944,0.00025,0.04262,0.00265,0.01279,0.2891,0.00077,0.0496,0.2272
2022-06-22,0.00112,0.14915,0.00025,0.04268,0.00265,0.01278,0.29014,0.00077,0.04981,0.225
2022-06-23,0.0011,0.14924,0.00024,0.04247,0.00261,0.01279,0.28911,0.00077,0.04993,0.2239
2022-06-24,0.00108,0.14946,0.00024,0.04261,0.00261,0.01277,0.29249,,0.05029,
2022-06-26,,,,,,,,0.00078,,0.22558
2022-06-27,0.00108,0.14939,0.00024,0.04276,0.00261,0.01274,0.29187,0.00078,0.05017,0.22606
2022-06-28,0.00109,0.14909,0.00024,0.04249,0.00263,0.01265,0.29041,0.00077,0.04962,0.22422
2022-06-29,0.00107,0.1492,0.00024,0.04216,0.00263,0.01266,0.28818,0.00077,0.04964,0.22386
2022-06-30,0.00109,0.14922,0.00024,0.04232,0.00262,0.01266,0.28523,0.00078,0.04965,0.22306
2022-07-01,0.00107,0.14919,0.00024,0.04208,0.00258,0.01266,0.28289,,0.04929,
2022-07-03,,,,,,,,0.00077,,0.22236
2022-07-04,0.00107,0.1492,0.00024,0.04207,0.00256,0.01266,0.28552,0.00077,0.04925,0.22142
2022-07-05,0.00104,0.14876,0.00023,0.04145,0.00249,0.01261,0.284,0.00076,0.04869,0.21637
2022-07-06,0.00103,0.14904,0.00023,0.04107,0.00246,0.01265,0.28643,0.00077,0.04838,0.21361
2022-07-07,0.00105,0.14916,0.00023,0.04098,0.0025,0.01263,0.28765,0.00077,0.04873,0.21276
2022-07-08,0.00102,0.14932,0.00023,0.04131,0.00249,0.01261,0.28833,,0.04882,
2022-07-10,,,,,,,,0.00077,,0.21324
2022-07-11,0.001,0.1488,0.00022,0.04076,0.00244,0.01258,0.28616,0.00076,0.04816,0.20927
2022-07-12,0.00098,0.14865,0.00022,0.04099,0.00244,0.01258,0.28692,0.00077,0.0479,0.20841
2022-07-13,0.00099,0.14879,0.00022,0.04124,0.00243,0.01255,0.2876,0.00077,0.0481,0.20772
2022-07-14,0.00095,0.14796,0.00022,0.04094,0.00244,0.01251,0.28495,0.00076,0.04796,0.2081
2022-07-15,0.00102,0.14794,0.00023,0.04114,0.00249,0.01253,0.28833,,0.04863,
2022-07-17,,,,,,,,0.00076,,0.21114
2022-07-18,0.00105,0.14827,0.00023,0.04131,0.00251,0.01249,0.28948,0.00076,0.04882,0.21306
2022-07-19,0.00107,0.14822,0.00023,0.04171,0.00255,0.01251,0.28991,0.00077,0.0487,0.21532
2022-07-20,0.00107,0.14807,0.00023,0.04144,0.00253,0.01249,0.28983,0.00076,0.04855,0.21345
2022-07-21,0.00107,0.14773,0.00023,0.04169,0.00254,0.01251,0.28961,0.00076,0.04843,0.21474
2022-07-22,0.00105,0.14809,0.00022,0.04151,0.00255,0.01252,0.28997,,0.04864,
2022-07-24,,,,,,,,0.00076,,0.21541
2022-07-25,0.00106,0.14808,0.00022,0.04155,0.00254,0.01254,0.28994,0.00076,0.04882,0.21651
2022-07-26,0.00108,0.1478,0.00023,0.04108,0.0025,0.01251,0.28927,0.00076,0.04884,0.21308
2022-07-27,0.00109,0.14793,0.00023,0.04151,0.0025,0.01252,0.292,0.00077,0.04899,0.21344
2022-07-28,0.0011,0.14816,0.00023,0.04147,0.00249,0.01255,0.29297,0.00077,0.04922,0.21427
2022-07-29,0.00111,0.14823,0.00023,0.04149,0.00251,0.0126,0.29346,,0.04905,
2022-07-31,,,,,,,,0.00077,,0.21578
2022-08-01,0.00112,0.14769,0.00023,0.04161,0.00254,0.01266,0.29629,0.00076,0.04902,0.21763
2022-08-02,0.00109,0.14804,0.00023,0.04119,0.00253,0.01272,0.29531,0.00076,0.04805,0.21511
2022-08-03,0.00109,0.14794,0.00023,0.04121,0.00255,0.01264,0.2978,0.00076,0.0488,0.21642
2022-08-04,0.0011,0.14811,0.00023,0.04164,0.00257,0.01262,0.29904,0.00077,0.04913,0.21779
2022-08-05,0.00108,0.14784,0.00023,0.04151,0.00256,0.01259,0.29761,,0.04888,
2022-08-07,,,,,,,,0.00077,,0.21604
2022-08-08,0.0011,0.14808,0.00023,0.04154,0.00256,0.01256,0.30135,0.00077,0.04927,0.2172
2022-08-09,0.0011,0.14804,0.00023,0.04161,0.00255,0.01256,0.3012,0.00076,0.04934,0.21727
2022-08-10,0.00112,0.14868,0.00023,0.04225,0.00258,0.01264,0.30577,0.00077,0.04987,0.2204
2022-08-11,0.00113,0.14821,0.00024,0.04236,0.00259,0.01256,0.30828,0.00076,0.05012,0.22035
2022-08-12,0.00114,0.14825,0.00024,0.04203,0.00259,0.01255,0.30812,,0.05034,
2022-08-14,,,,,,,,0.00077,,0.2203
2022-08-15,0.00113,0.14758,0.00024,0.04154,0.00252,0.01257,0.30503,0.00076,0.05036,0.21712
2022-08-16,0.00113,0.14726,0.00024,0.04139,0.00249,0.01261,0.30596,0.00076,0.05018,0.21855
2022-08-17,0.00111,0.14742,0.00023,0.04141,0.0025,0.01259,0.30754,0.00076,0.05002,0.21663
2022-08-18,0.00107,0.14731,0.00023,0.04097,0.00246,0.01253,0.30697,0.00075,0.04961,0.21344
2022-08-19,0.00105,0.14664,0.00023,0.04071,0.00246,0.01251,0.30497,,0.04954,
2022-08-21,,,,,,,,0.00075,,0.21144
2022-08-22,0.00106,0.14597,0.00023,0.0403,0.00241,0.01252,0.30329,0.00074,0.04958,0.20891
2022-08-23,0.00109,0.14625,0.00023,0.04042,0.00239,0.01252,0.30578,0.00075,0.04997,0.20896
2022-08-24,0.00108,0.14573,0.00023,0.04038,0.00241,0.01253,0.30476,0.00075,0.05016,0.2092
2022-08-25,0.00111,0.14595,0.00023,0.04043,0.0024,0.01251,0.30403,0.00075,0.05013,0.21051
2022-08-26,0.00112,0.14547,0.00023,0.04045,0.0024,0.0125,0.30357,,0.04989,
2022-08-28,,,,,,,,0.00075,,0.20972
2022-08-29,0.00113,0.14471,0.00023,0.04057,0.00243,0.0125,0.30046,0.00074,0.04988,0.21163
2022-08-30,0.00113,0.14466,0.00023,0.04075,0.00246,0.01254,0.29987,0.00074,0.04956,0.21233
2022-08-31,0.00111,0.1451,0.00023,0.04097,0.00248,0.01257,0.2995,0.00075,0.04959,0.21269
2022-09-01,0.00111,0.14473,0.00022,0.04055,0.00245,0.01254,0.29528,0.00074,0.0495,0.2112
2022-09-02,0.00113,0.1449,0.00022,0.04033,0.00245,0.01254,0.29402,,0.0502,
2022-09-04,,,,,,,,0.00073,,0.21015
2022-09-05,0.00113,0.14416,0.00022,0.04034,0.00243,0.01252,0.29255,0.00073,0.04998,0.21054
2022-09-06,0.00112,0.14374,0.00022,0.04021,0.00243,0.01251,0.29211,0.00073,0.04958,0.20924
2022-09-07,0.00113,0.1435,0.00023,0.04065,0.0025,0.01255,0.29134,0.00073,0.04999,0.21221
2022-09-08,0.00113,0.14368,0.00023,0.04071,0.0025,0.01254,0.2904,0.00072,0.05003,0.21277
2022-09-09,0.0011,0.14436,0.00023,0.04087,0.00251,0.01255,0.29258,,0.05019,
2022-09-11,,,,,,,,0.00072,,0.21477
2022-09-12,0.00111,0.14432,0.00023,0.0412,0.00252,0.0126,0.29634,0.00073,0.0503,0.21596
2022-09-13,0.00109,0.14441,0.00023,0.04054,0.00247,0.01256,0.29048,0.00072,0.04973,0.2116
2022-09-14,0.00108,0.14358,0.00023,0.04072,0.00244,0.01258,0.29152,0.00072,0.05006,0.21173
2022-09-15,0.00108,0.14292,0.00023,0.04078,0.00242,0.01252,0.29009,0.00072,0.04978,0.21138
2022-09-16,0.00108,0.14321,0.00023,0.04079,0.00245,0.01255,0.2912,,0.04984,
2022-09-18,,,,,,,,0.00072,,0.2125
2022-09-19,0.00108,0.1427,0.00023,0.04086,0.00249,0.01254,0.29038,0.00072,0.05016,0.21322
2022-09-20,0.00107,0.14243,0.00023,0.04044,0.00247,0.01253,0.28937,0.00072,0.04994,0.21103
2022-09-21,0.00106,0.14181,0.00023,0.03985,0.0024,0.0125,0.28822,0.00072,0.04991,0.20582
2022-09-22,0.00105,0.14123,0.00023,0.03984,0.0024,0.01233,0.28622,0.00071,0.05013,0.20718
2022-09-23,0.00103,0.14026,0.00023,0.03932,0.00236,0.0123,0.28492,,0.04947,
2022-09-25,,,,,,,,0.0007,,0.20432
2022-09-26,0.001,0.14013,0.00022,0.03896,0.00233,0.01225,0.2832,0.0007,0.04899,0.20237
2022-09-27,0.00101,0.1393,0.00022,0.03888,0.00234,0.01223,0.28371,0.0007,0.04901,0.20052
2022-09-28,0.00104,0.13883,0.00022,0.03946,0.00233,0.01228,0.28362,0.0007,0.04956,0.20185
2022-09-29,0.00103,0.1403,0.00022,0.03997,0.00231,0.01227,0.28075,0.0007,0.04955,0.2026
2022-09-30,0.00103,0.14052,0.00022,0.03981,0.00229,0.01226,0.28062,,0.04958,
2022-10-02,,,,,,,,0.00069,,0.20229
2022-10-03,0.00106,0.14045,0.00022,0.03996,0.00232,0.01226,0.28113,0.0007,0.04987,0.20381
2022-10-04,0.00107,0.14045,0.00022,0.04064,0.00236,0.01227,0.28463,0.00071,0.05,0.20759
2022-10-05,0.00106,0.14045,0.00022,0.04029,0.00232,0.01224,0.28259,0.00071,0.04977,0.2058
2022-10-06,0.00105,0.14045,0.00022,0.03992,0.00229,0.01218,0.28294,0.00071,0.04965,0.20042
2022-10-07,0.00106,0.14052,0.00022,0.03973,0.00227,0.01207,0.28148,,0.04984,
2022-10-09,,,,,,,,0.00071,,0.20052
2022-10-10,0.00106,0.1397,0.00022,0.03957,0.00225,0.01213,0.27979,0.0007,0.05004,0.19994
2022-10-11,0.00107,0.13944,0.00022,0.03951,0.00224,0.01215,0.27903,0.0007,0.04976,0.2
2022-10-12,0.00105,0.13933,0.00022,0.0395,0.00222,0.01216,0.27976,0.0007,0.04996,0.20045
2022-10-13,0.00106,0.13941,0.00022,0.03971,0.00225,0.01216,0.28055,0.0007,0.04998,0.20347
2022-10-14,0.00103,0.13898,0.00021,0.03947,0.0023,0.01215,0.28081,,0.04974,
2022-10-16,,,,,,,,0.00069,,0.20219
2022-10-17,0.00103,0.13893,0.00021,0.04002,0.00237,0.01216,0.28354,0.0007,0.04998,0.20524
2022-10-18,0.00102,0.13883,0.00021,0.04009,0.00236,0.01215,0.28307,0.0007,0.04989,0.20618
2022-10-19,0.00102,0.13828,0.00021,0.03979,0.00234,0.01204,0.28182,0.0007,0.04967,0.20339
2022-10-20,0.00102,0.13858,0.0002,0.03984,0.00237,0.01208,0.28115,0.0007,0.04982,0.2049
2022-10-21,0.00101,0.13806,0.0002,0.04022,0.00239,0.01211,0.28251,,0.05016,
2022-10-23,,,,,,,,0.0007,,0.20673
2022-10-24,0.00101,0.13763,0.0002,0.04027,0.00236,0.01208,0.28094,0.00069,0.0501,0.20663
2022-10-25,0.00103,0.13751,0.0002,0.04063,0.00238,0.01211,0.28364,0.0007,0.05025,0.20902
2022-10-26,,0.13939,0.00021,0.04106,0.00244,0.0122,0.28594,0.00071,0.05008,0.21294
2022-10-27,0.00106,0.13837,0.00021,0.04065,0.00241,0.01213,0.28413,0.0007,0.05034,0.2112
2022-10-28,0.00106,0.13783,0.00021,0.04059,0.0024,0.01215,0.2823,,0.05044,
2022-10-30,,,,,,,,0.0007,,0.21104
2022-10-31,0.00105,0.1369,0.0002,0.04033,0.00239,0.01208,0.28326,0.0007,0.05038,0.20977
2022-11-01,0.00104,0.13744,0.0002,0.04033,0.00241,0.0121,0.28247,0.00071,0.05057,0.21016
2022-11-02,0.00106,0.13713,0.0002,0.03998,0.00239,0.01208,0.28056,0.0007,0.05079,0.20878
2022-11-03,0.00105,0.13693,0.0002,0.03981,0.00238,0.01208,0.27884,0.0007,0.05084,0.20768
2022-11-04,0.00107,0.13917,0.0002,0.04081,0.00245,0.01219,0.28111,,0.05122,
2022-11-06,,,,,,,,0.00071,,0.21179
2022-11-07,0.00109,0.13832,0.0002,0.04126,0.00248,0.01221,0.28171,0.00072,0.05138,0.21454
2022-11-08,0.0011,0.13789,0.0002,0.04135,0.00248,0.01228,0.28246,0.00073,0.05118,0.21484
2022-11-09,0.0011,0.13806,0.0002,0.04112,0.00247,0.01229,0.2811,0.00073,0.05107,0.21277
2022-11-10,0.00112,0.13914,0.00021,0.04197,0.00252,0.01239,0.28725,0.00074,0.05176,0.21764
2022-11-11,0.00111,0.14065,0.00021,0.04258,0.00253,0.01242,0.29239,,0.05127,
2022-11-13,,,,,,,,0.00076,,0.22104
2022-11-14,0.00112,0.14136,0.00021,0.04245,0.0025,0.01234,0.29096,0.00076,0.05162,0.2191
2022-11-15,0.00112,0.1419,0.00021,0.04243,0.00249,0.01233,0.29232,0.00076,0.0516,0.21859
2022-11-16,0.00109,0.14109,0.0002,0.0426,0.00251,0.01227,0.29104,0.00075,0.05167,0.22131
2022-11-17,0.00108,0.13968,0.0002,0.04243,0.0025,0.01225,0.28762,0.00075,0.05146,0.22022
2022-11-18,0.00107,0.14041,0.0002,0.04234,0.00251,0.01224,0.28746,,0.05135,
2022-11-20,,,,,,,,0.00075,,0.21977
2022-11-21,0.00106,0.13953,0.0002,0.04205,0.00248,0.01223,0.28747,0.00073,0.05116,0.21813
2022-11-22,0.00107,0.14002,0.0002,0.04226,0.00251,0.01223,0.28771,0.00074,0.05141,0.21913
2022-11-23,0.00109,0.13964,0.00021,0.04262,0.00251,0.01224,0.29142,0.00075,0.0516,0.22164
2022-11-24,0.00109,0.1398,0.0002,0.04263,0.00249,0.01224,0.29181,0.00076,0.05155,0.2216
2022-11-25,0.00108,0.13952,0.00021,0.04263,0.00252,0.01223,0.29145,,0.05167,
2022-11-27,,,,,,,,0.00075,,0.22112
2022-11-28,0.00109,0.13869,0.00021,0.04247,0.00252,0.01224,0.28932,0.00075,0.05176,0.22093
2022-11-29,0.0011,0.13963,0.00021,0.04237,0.00252,0.01224,0.29016,0.00076,0.05196,0.22094
2022-11-30,0.00111,0.14094,0.00021,0.04269,0.00252,0.01228,0.29267,0.00078,0.05187,0.22338
2022-12-01,0.00113,0.14194,0.00021,0.04312,0.00253,0.01231,0.29406,0.00077,0.05224,0.22466
2022-12-02,0.00113,0.14241,0.00021,0.04322,0.00255,0.01228,0.2937,,0.05152,
2022-12-04,,,,,,,,0.00077,,0.22581
2022-12-05,0.00111,0.1436,0.00021,0.04314,0.00251,0.0122,0.29319,0.00077,0.05066,0.22294
2022-12-06,0.00113,0.14293,0.00021,0.04302,0.00253,0.01213,0.29093,0.00076,0.0506,0.22328
2022-12-07,0.00115,0.14341,0.00021,0.0432,0.00253,0.01215,0.29036,0.00076,0.05084,0.22416
2022-12-08,0.00115,0.14352,0.00021,0.04341,0.0025,0.01215,0.29109,0.00076,0.05091,0.22554
2022-12-09,0.00116,0.1437,0.00021,0.04333,0.00249,0.01212,0.29094,,0.05054,
2022-12-11,,,,,,,,0.00077,,0.22443
2022-12-12,0.00115,0.14326,0.00021,0.04328,0.00252,0.0121,0.2906,0.00077,0.0503,0.2249
2022-12-13,0.00116,0.14397,0.00021,0.04369,0.00257,0.01213,0.29285,0.00078,0.05114,0.22661
2022-12-14,0.00114,0.14383,0.00021,0.04396,0.00262,0.01211,0.29356,0.00077,0.05094,0.22826
2022-12-15,0.00113,0.14338,0.00021,0.04378,0.00259,0.01207,0.29168,0.00076,0.05053,0.22679
2022-12-16,0.00112,0.1434,0.00021,0.04366,0.00259,0.01208,0.28868,,0.05049,
2022-12-18,,,,,,,,0.00076,,0.22572
2022-12-19,0.00112,0.14326,0.00021,0.0437,0.0026,0.01209,0.28945,0.00077,0.05047,0.22656
2022-12-20,0.00112,0.14362,0.00021,0.04387,0.00262,0.0121,0.28801,0.00078,0.05057,0.2276
2022-12-21,0.00114,0.14319,0.00021,0.04381,0.00262,0.01206,0.28788,0.00078,0.05081,0.22777
2022-12-22,0.00114,0.14315,0.00021,0.04372,0.00262,0.01205,0.28556,0.00077,0.0511,0.22864
2022-12-23,0.00113,0.14305,0.00021,0.04382,0.00263,0.01207,0.28482,,0.0516,
2022-12-25,,,,,,,,0.00078,,0.22921
2022-12-26,0.00113,0.14358,0.00021,0.04392,0.00263,0.01209,0.28531,0.00078,0.05148,0.22926
2022-12-27,0.00114,0.14363,0.00021,0.04382,0.00263,0.01206,0.28404,0.00079,0.05129,0.22748
2022-12-28,0.00116,0.14324,0.00021,0.04378,0.00262,0.01206,0.28186,0.00078,0.05145,0.22668
2022-12-29,0.00116,0.14354,0.00021,0.04401,0.00264,0.01207,0.2841,0.00079,0.05133,0.22807
2022-12-30,0.00117,0.1449,0.00021,0.04428,0.00266,0.01208,0.28404,,0.05125,
2023-01-01,,,,,,,,0.00079,,0.22928
2023-01-02,0.00117,0.14494,0.00021,0.04411,0.00263,0.01208,0.2847,0.00079,0.05129,0.22878
2023-01-03,0.00116,0.14456,0.0002,0.04379,0.00261,0.01208,0.28277,0.00078,0.05151,0.22581
2023-01-04,0.00116,0.14514,0.0002,0.04417,0.00266,0.01209,0.28285,0.00079,0.0516,0.22733
2023-01-05,0.00117,0.1453,0.0002,0.04368,0.00263,0.01211,0.28157,0.00078,0.05172,0.22488
2023-01-06,0.00119,0.14621,0.00021,0.04431,0.00268,0.01215,0.28442,,0.05221,
2023-01-08,,,,,,,,0.0008,,0.22714
2023-01-09,0.00119,0.1476,0.00021,0.04469,0.00268,0.01218,0.28722,0.00081,0.05222,0.2289
2023-01-10,0.0012,0.14751,0.00021,0.04474,0.00267,0.01225,0.28789,0.00081,0.05244,0.22921
2023-01-11,0.00121,0.14766,0.00021,0.04474,0.00268,0.01224,0.29034,0.00081,0.0528,0.22988
2023-01-12,0.00122,0.1484,0.00021,0.04509,0.00271,0.01231,0.29214,0.00081,0.05309,0.23136
